year,weight,industry,industry_size,firm_size,it_org_any,it_org_internal,it_org_mixed,it_org_outsource,it_org_type,it_invest_share_std4,it_invest_share_pct,ai_use,proc_improve,innov_outcome,decision_improve,weight_raw,industry_raw,industry_size_raw,firm_size_raw,it_org_any_raw,it_org_internal_raw,it_org_mixed_raw,it_org_outsource_raw,it_invest_share_raw,it_invest_share_cat_raw,ai_use_raw,proc_improve_raw,decision_improve_raw,innov_outcome_raw
2021,6.23660612991185,6,62,2,0,0,0,0,0,1,1.0,0,5,4,4,6.23660612991185,6,62,2,2,,,,1,1,2,5,4,4
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,5,3,4,33.5226097443862,5,51,1,2,,,,1,1,3,5,4,3
2021,35.7997744653139,5,51,1,1,0,1,0,2,1,1.0,0,4,2,4,35.7997744653139,5,51,1,1,0,1,0,1,1,3,4,4,2
2021,61.2221589908495,2,21,1,0,0,0,0,0,1,1.0,0,3,3,3,61.2221589908495,2,21,1,2,,,,1,1,2,3,3,3
2021,1.07212889489117,3,33,3,1,1,0,1,4,1,1.0,0,4,3,4,1.07212889489117,3,33,3,1,1,0,1,1,1,3,4,4,3
2021,61.2221589908495,2,21,1,0,0,0,0,0,1,1.0,0,4,2,4,61.2221589908495,2,21,1,2,,,,1,1,2,4,4,2
2021,29.5178326866313,8,81,1,1,0,1,0,2,1,1.0,0,4,5,4,29.5178326866313,8,81,1,1,0,1,0,1,1,2,4,4,5
2021,8.1276258734766,2,22,2,1,0,1,0,2,1,1.0,0,5,5,5,8.1276258734766,2,22,2,1,0,1,0,1,1,3,5,5,5
2021,1.08634916739233,6,63,3,1,1,0,0,1,1,1.0,1,4,4,4,1.08634916739233,6,63,3,1,1,0,0,1,1,1,4,4,4
2021,45.035560475349,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,45.035560475349,5,51,1,2,,,,1,1,3,4,3,3
2021,61.2221589908495,2,21,1,0,0,0,0,0,1,1.0,0,5,3,3,61.2221589908495,2,21,1,2,,,,1,1,2,5,3,3
2021,45.035560475349,5,51,1,0,0,0,0,0,1,1.0,0,5,5,5,45.035560475349,5,51,1,2,,,,1,1,2,5,5,5
2021,31.1893181468899,4,41,1,0,0,0,0,0,1,1.0,0,3,3,3,31.1893181468899,4,41,1,2,,,,1,1,3,3,3,3
2021,1.71108786451786,6,63,3,0,0,0,0,0,1,1.0,0,4,3,3,1.71108786451786,6,63,3,2,,,,1,1,2,4,3,3
2021,1.07212889489117,3,33,3,1,1,0,0,1,1,1.0,1,5,4,4,1.07212889489117,3,33,3,1,1,0,0,1,1,1,5,4,4
2021,5.70451628746913,13,131,1,1,0,1,0,2,1,1.0,0,5,5,5,5.70451628746913,13,131,1,1,0,1,0,1,1,2,5,5,5
2021,6.65059731886868,4,42,2,0,0,0,0,0,1,1.0,0,3,2,2,6.65059731886868,4,42,2,2,,,,1,1,2,3,2,2
2021,31.1893181468899,4,41,1,0,0,0,0,0,1,1.0,0,4,3,3,31.1893181468899,4,41,1,2,,,,1,1,2,4,3,3
2021,1.71108786451786,6,63,3,0,0,0,0,0,1,1.0,0,4,3,3,1.71108786451786,6,63,3,2,,,,1,1,2,4,3,3
2021,33.5550840264281,4,41,1,1,0,1,0,2,1,1.0,0,4,2,4,33.5550840264281,4,41,1,1,0,1,0,1,1,3,4,4,2
2021,1.08634916739233,6,63,3,1,1,0,0,1,1,1.0,1,5,4,5,1.08634916739233,6,63,3,1,1,0,0,1,1,1,5,5,4
2021,1.71108786451786,6,63,3,1,0,1,0,2,1,1.0,0,4,3,3,1.71108786451786,6,63,3,1,0,1,0,1,1,2,4,3,3
2021,33.5226097443862,5,51,1,1,0,0,1,3,1,1.0,0,5,5,5,33.5226097443862,5,51,1,1,0,0,1,1,1,2,5,5,5
2021,1.71108786451786,6,63,3,0,0,0,0,0,1,1.0,0,4,2,3,1.71108786451786,6,63,3,2,,,,1,1,3,4,3,2
2021,31.1893181468899,4,41,1,0,0,0,0,0,1,1.0,0,3,3,3,31.1893181468899,4,41,1,2,,,,1,1,3,3,3,3
2021,1.50760911021387,4,43,3,0,0,0,0,0,1,1.0,0,4,3,4,1.50760911021387,4,43,3,2,,,,1,1,2,4,4,3
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,33.5226097443862,5,51,1,2,,,,1,1,2,4,4,3
2021,6.23660612991185,6,62,2,0,0,0,0,0,1,1.0,0,5,2,5,6.23660612991185,6,62,2,2,,,,1,1,2,5,5,2
2021,1.50760911021387,4,43,3,1,0,1,0,2,1,1.0,0,5,4,4,1.50760911021387,4,43,3,1,0,1,0,1,1,2,5,4,4
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,33.5226097443862,5,51,1,2,,,,1,1,2,4,4,4
2021,87.8352539064386,2,21,1,0,0,0,0,0,1,1.0,0,4,3,4,87.8352539064386,2,21,1,2,,,,1,1,3,4,4,3
2021,6.65059731886868,4,42,2,0,0,0,0,0,1,1.0,0,5,5,5,6.65059731886868,4,42,2,2,,,,1,1,2,5,5,5
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,33.5226097443862,5,51,1,2,,,,1,1,3,4,3,3
2021,31.1893181468899,4,41,1,0,0,0,0,0,1,1.0,0,4,3,3,31.1893181468899,4,41,1,2,,,,1,1,3,4,3,3
2021,6.22756377148426,4,42,2,0,0,0,0,0,1,1.0,0,5,1,5,6.22756377148426,4,42,2,2,,,,1,1,2,5,5,1
2021,6.23660612991185,6,62,2,0,0,0,0,0,1,1.0,0,3,2,5,6.23660612991185,6,62,2,2,,,,1,1,2,3,5,2
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,33.5226097443862,5,51,1,2,,,,1,1,2,4,4,4
2021,5.66607170224287,12,122,2,0,0,0,0,0,1,1.0,0,4,3,3,5.66607170224287,12,122,2,2,,,,1,1,2,4,3,3
2021,6.23660612991185,6,62,2,1,1,0,0,1,1,1.0,0,5,4,5,6.23660612991185,6,62,2,1,1,0,0,1,1,2,5,5,4
2021,8.67972915675632,2,22,2,1,0,0,1,3,1,1.0,0,3,3,3,8.67972915675632,2,22,2,1,0,0,1,1,1,2,3,3,3
2021,6.22756377148426,4,42,2,0,0,0,0,0,1,1.0,0,5,1,5,6.22756377148426,4,42,2,2,,,,1,1,2,5,5,1
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,33.5226097443862,5,51,1,2,,,,1,1,2,4,4,3
2021,31.1893181468899,4,41,1,0,0,0,0,0,1,1.0,0,4,3,3,31.1893181468899,4,41,1,2,,,,1,1,2,4,3,3
2021,6.23660612991185,6,62,2,0,0,0,0,0,1,1.0,0,4,3,3,6.23660612991185,6,62,2,2,,,,1,1,2,4,3,3
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,5,3,3,33.5226097443862,5,51,1,2,,,,1,1,3,5,3,3
2021,6.22756377148426,4,42,2,0,0,0,0,0,1,1.0,0,3,1,3,6.22756377148426,4,42,2,2,,,,1,1,2,3,3,1
2021,6.22756377148426,4,42,2,0,0,0,0,0,1,1.0,0,2,1,4,6.22756377148426,4,42,2,2,,,,1,1,2,2,4,1
2021,26.8604833540502,6,61,1,0,0,0,0,0,1,1.0,0,4,4,4,26.8604833540502,6,61,1,2,,,,1,1,3,4,4,4
2021,31.4207003691573,4,41,1,0,0,0,0,0,1,1.0,0,3,2,4,31.4207003691573,4,41,1,2,,,,1,1,3,3,4,2
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,4,4,3,33.5226097443862,5,51,1,2,,,,1,1,3,4,3,4
2021,26.8604833540502,6,61,1,0,0,0,0,0,1,1.0,0,5,5,5,26.8604833540502,6,61,1,2,,,,1,1,3,5,5,5
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,5,5,5,33.5226097443862,5,51,1,2,,,,1,1,2,5,5,5
2021,1.50760911021387,4,43,3,1,1,0,0,1,1,1.0,0,5,4,5,1.50760911021387,4,43,3,1,1,0,0,1,1,2,5,5,4
2021,26.8604833540502,6,61,1,0,0,0,0,0,1,1.0,0,5,5,5,26.8604833540502,6,61,1,2,,,,1,1,2,5,5,5
2021,65.3809324770437,2,21,1,1,0,0,1,3,1,1.0,0,4,4,4,65.3809324770437,2,21,1,1,0,0,1,1,1,3,4,4,4
2021,1.50760911021387,4,43,3,0,0,0,0,0,1,1.0,0,4,3,4,1.50760911021387,4,43,3,2,,,,1,1,2,4,4,3
2021,26.8604833540502,6,61,1,0,0,0,0,0,1,1.0,0,4,4,4,26.8604833540502,6,61,1,2,,,,1,1,3,4,4,4
2021,1.50760911021387,4,43,3,0,0,0,0,0,1,1.0,0,4,3,4,1.50760911021387,4,43,3,2,,,,1,1,2,4,4,3
2021,26.8604833540502,6,61,1,1,0,0,1,3,1,1.0,0,4,4,4,26.8604833540502,6,61,1,1,0,0,1,1,1,2,4,4,4
2021,1.50760911021387,4,43,3,0,0,0,0,0,1,1.0,0,4,2,3,1.50760911021387,4,43,3,2,,,,1,1,2,4,3,2
2021,26.8604833540502,6,61,1,0,0,0,0,0,1,1.0,0,4,3,4,26.8604833540502,6,61,1,2,,,,1,1,2,4,4,3
2021,1.50760911021387,4,43,3,0,0,0,0,0,1,1.0,0,5,3,4,1.50760911021387,4,43,3,2,,,,1,1,3,5,4,3
2021,6.23660612991185,6,62,2,0,0,0,0,0,1,1.0,0,5,1,3,6.23660612991185,6,62,2,2,,,,1,1,2,5,3,1
2021,6.23660612991185,6,62,2,0,0,0,0,0,1,1.0,0,5,2,5,6.23660612991185,6,62,2,2,,,,1,1,2,5,5,2
2021,1.50760911021387,4,43,3,0,0,0,0,0,1,1.0,0,5,3,4,1.50760911021387,4,43,3,2,,,,1,1,3,5,4,3
2021,65.3809324770437,2,21,1,0,0,0,0,0,1,1.0,0,4,3,4,65.3809324770437,2,21,1,2,,,,1,1,2,4,4,3
2021,6.23660612991185,6,62,2,0,0,0,0,0,1,1.0,0,5,1,4,6.23660612991185,6,62,2,2,,,,1,1,2,5,4,1
2021,1.50760911021387,4,43,3,1,0,0,1,3,1,1.0,0,4,3,4,1.50760911021387,4,43,3,1,0,0,1,1,1,3,4,4,3
2021,82.6217920323678,2,21,1,0,0,0,0,0,1,1.0,0,3,3,3,82.6217920323678,2,21,1,2,,,,1,1,2,3,3,3
2021,1.71108786451786,6,63,3,1,0,0,1,3,1,1.0,0,5,4,4,1.71108786451786,6,63,3,1,0,0,1,1,1,2,5,4,4
2021,6.65059731886868,4,42,2,1,0,1,0,2,1,1.0,0,4,3,4,6.65059731886868,4,42,2,1,0,1,0,1,1,2,4,4,3
2021,1.50760911021387,4,43,3,1,0,1,0,2,1,1.0,0,5,5,4,1.50760911021387,4,43,3,1,0,1,0,1,1,3,5,4,5
2021,1.71108786451786,6,63,3,0,0,0,0,0,1,1.0,0,5,3,4,1.71108786451786,6,63,3,2,,,,1,1,2,5,4,3
2021,1.50760911021387,4,43,3,1,1,0,0,1,1,1.0,0,5,5,5,1.50760911021387,4,43,3,1,1,0,0,1,1,2,5,5,5
2021,65.3809324770437,2,21,1,0,0,0,0,0,1,1.0,0,3,1,3,65.3809324770437,2,21,1,2,,,,1,1,2,3,3,1
2021,6.66025391764815,6,62,2,1,0,1,0,2,1,1.0,0,3,3,3,6.66025391764815,6,62,2,1,0,1,0,1,1,3,3,3,3
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,4,3,5,33.5226097443862,5,51,1,2,,,,1,1,2,4,5,3
2021,26.8604833540502,6,61,1,0,0,0,0,0,1,1.0,0,5,5,5,26.8604833540502,6,61,1,2,,,,1,1,2,5,5,5
2021,33.4855810870224,14,141,1,1,0,1,1,4,1,1.0,0,3,3,3,33.4855810870224,14,141,1,1,0,1,1,1,1,3,3,3,3
2021,33.5226097443862,5,51,1,1,1,0,0,1,1,1.0,0,5,5,5,33.5226097443862,5,51,1,1,1,0,0,1,1,2,5,5,5
2021,87.8352539064386,2,21,1,0,0,0,0,0,1,1.0,0,3,3,3,87.8352539064386,2,21,1,2,,,,1,1,2,3,3,3
2021,7.85625836330239,14,142,2,1,0,0,1,3,1,1.0,0,5,3,5,7.85625836330239,14,142,2,1,0,0,1,1,1,2,5,5,3
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,33.5226097443862,5,51,1,2,,,,1,1,3,4,4,4
2021,1.50760911021387,4,43,3,0,0,0,0,0,1,1.0,0,5,4,4,1.50760911021387,4,43,3,2,,,,1,1,2,5,4,4
2021,6.23660612991185,6,62,2,0,0,0,0,0,1,1.0,0,5,1,5,6.23660612991185,6,62,2,2,,,,1,1,2,5,5,1
2021,6.05096353151803,12,122,2,1,0,1,0,2,1,1.0,0,4,3,3,6.05096353151803,12,122,2,1,0,1,0,1,1,2,4,3,3
2021,65.3809324770437,2,21,1,0,0,0,0,0,1,1.0,0,3,3,3,65.3809324770437,2,21,1,2,,,,1,1,2,3,3,3
2021,6.05096353151803,12,122,2,1,0,1,0,2,1,1.0,0,4,3,3,6.05096353151803,12,122,2,1,0,1,0,1,1,2,4,3,3
2021,5.70451628746913,13,131,1,1,0,0,1,3,1,1.0,0,3,3,3,5.70451628746913,13,131,1,1,0,0,1,1,1,3,3,3,3
2021,26.8604833540502,6,61,1,0,0,0,0,0,1,1.0,0,4,3,4,26.8604833540502,6,61,1,2,,,,1,1,2,4,4,3
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,3,3,4,33.5226097443862,5,51,1,2,,,,1,1,3,3,4,3
2021,33.4855810870224,14,141,1,1,0,1,1,4,1,1.0,0,5,5,5,33.4855810870224,14,141,1,1,0,1,1,1,1,3,5,5,5
2021,26.8604833540502,6,61,1,0,0,0,0,0,1,1.0,0,4,3,4,26.8604833540502,6,61,1,2,,,,1,1,2,4,4,3
2021,6.23660612991185,6,62,2,0,0,0,0,0,1,1.0,0,4,2,4,6.23660612991185,6,62,2,2,,,,1,1,2,4,4,2
2021,7.6120181796632,12,122,2,0,0,0,0,0,1,1.0,0,3,2,3,7.6120181796632,12,122,2,2,,,,1,1,2,3,3,2
2021,6.05096353151803,12,122,2,1,0,1,0,2,1,1.0,0,4,3,3,6.05096353151803,12,122,2,1,0,1,0,1,1,2,4,3,3
2021,5.66607170224287,12,122,2,0,0,0,0,0,1,1.0,0,5,5,4,5.66607170224287,12,122,2,2,,,,1,1,2,5,4,5
2021,6.05096353151803,12,122,2,1,0,1,1,4,1,1.0,0,4,3,3,6.05096353151803,12,122,2,1,0,1,1,1,1,2,4,3,3
2021,5.66607170224287,12,122,2,0,0,0,0,0,1,1.0,0,4,3,5,5.66607170224287,12,122,2,2,,,,1,1,2,4,5,3
2021,5.66607170224287,12,122,2,0,0,0,0,0,1,1.0,0,4,3,4,5.66607170224287,12,122,2,2,,,,1,1,2,4,4,3
2021,33.5550840264281,4,41,1,1,0,1,0,2,1,1.0,0,4,3,4,33.5550840264281,4,41,1,1,0,1,0,1,1,3,4,4,3
2021,1.71108786451786,6,63,3,0,0,0,0,0,1,1.0,0,4,2,3,1.71108786451786,6,63,3,2,,,,1,1,2,4,3,2
2021,6.05096353151803,12,122,2,1,0,1,0,2,1,1.0,0,4,3,4,6.05096353151803,12,122,2,1,0,1,0,1,1,3,4,4,3
2021,6.23660612991185,6,62,2,1,0,1,0,2,1,1.0,0,3,2,4,6.23660612991185,6,62,2,1,0,1,0,1,1,2,3,4,2
2021,7.85625836330239,14,142,2,1,0,0,1,3,1,1.0,0,5,4,5,7.85625836330239,14,142,2,1,0,0,1,1,1,2,5,5,4
2021,6.23660612991185,6,62,2,0,0,0,0,0,1,1.0,0,5,2,4,6.23660612991185,6,62,2,2,,,,1,1,2,5,4,2
2021,5.66607170224287,12,122,2,0,0,0,0,0,1,1.0,0,4,3,5,5.66607170224287,12,122,2,2,,,,1,1,2,4,5,3
2021,6.62783950075891,5,52,2,1,0,1,0,2,1,1.0,0,4,4,3,6.62783950075891,5,52,2,1,0,1,0,1,1,2,4,3,4
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,33.5226097443862,5,51,1,2,,,,1,1,2,4,4,4
2021,1.71108786451786,6,63,3,0,0,0,0,0,1,1.0,0,4,3,3,1.71108786451786,6,63,3,2,,,,1,1,2,4,3,3
2021,6.62783950075891,5,52,2,0,0,0,0,0,1,1.0,0,4,3,4,6.62783950075891,5,52,2,2,,,,1,1,2,4,4,3
2021,33.5550840264281,4,41,1,1,0,1,0,2,1,1.0,0,4,2,4,33.5550840264281,4,41,1,1,0,1,0,1,1,3,4,4,2
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,5,5,5,33.5226097443862,5,51,1,2,,,,1,1,2,5,5,5
2021,33.6748786976754,5,51,1,0,0,0,0,0,1,1.0,0,4,4,3,33.6748786976754,5,51,1,2,,,,1,1,2,4,3,4
2021,1.71108786451786,6,63,3,0,0,0,0,0,1,1.0,0,4,2,3,1.71108786451786,6,63,3,2,,,,1,1,3,4,3,2
2021,65.3809324770437,2,21,1,1,0,0,1,3,1,1.0,1,3,2,3,65.3809324770437,2,21,1,1,0,0,1,1,1,1,3,3,2
2021,31.4980442773235,14,141,1,1,0,0,1,3,1,1.0,0,5,5,5,31.4980442773235,14,141,1,1,0,0,1,1,1,2,5,5,5
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,5,5,5,33.5226097443862,5,51,1,2,,,,1,1,2,5,5,5
2021,13.7777824836091,10,101,1,1,0,1,0,2,1,1.0,0,4,3,4,13.7777824836091,10,101,1,1,0,1,0,1,1,2,4,4,3
2021,6.23660612991185,6,62,2,0,0,0,0,0,1,1.0,0,4,3,4,6.23660612991185,6,62,2,2,,,,1,1,2,4,4,3
2021,48.0947909554236,5,51,1,0,0,0,0,0,1,1.0,0,4,3,2,48.0947909554236,5,51,1,2,,,,1,1,2,4,2,3
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,5,5,5,33.5226097443862,5,51,1,2,,,,1,1,2,5,5,5
2021,65.3809324770437,2,21,1,0,0,0,0,0,1,1.0,0,3,3,3,65.3809324770437,2,21,1,2,,,,1,1,2,3,3,3
2021,65.3809324770437,2,21,1,1,0,1,0,2,1,1.0,0,2,2,2,65.3809324770437,2,21,1,1,0,1,0,1,1,2,2,2,2
2021,6.23660612991185,6,62,2,1,0,0,1,3,1,1.0,0,4,3,3,6.23660612991185,6,62,2,1,0,0,1,1,1,2,4,3,3
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,33.5226097443862,5,51,1,2,,,,1,1,2,4,4,3
2021,8.67972915675632,2,22,2,0,0,0,0,0,1,1.0,1,3,3,3,8.67972915675632,2,22,2,2,,,,1,1,1,3,3,3
2021,8.67972915675632,2,22,2,1,1,0,0,1,3,8.0,0,4,4,4,8.67972915675632,2,22,2,1,1,0,0,8,3,2,4,4,4
2021,65.3809324770437,2,21,1,0,0,0,0,0,1,1.0,0,3,3,3,65.3809324770437,2,21,1,2,,,,1,1,2,3,3,3
2021,6.23660612991185,6,62,2,1,0,0,1,3,1,1.0,0,4,2,4,6.23660612991185,6,62,2,1,0,0,1,1,1,3,4,4,2
2021,8.67972915675632,2,22,2,1,0,1,0,2,1,1.0,0,4,3,4,8.67972915675632,2,22,2,1,0,1,0,1,1,2,4,4,3
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,33.5226097443862,5,51,1,2,,,,1,1,3,4,3,3
2021,48.0947909554236,5,51,1,0,0,0,0,0,1,1.0,0,5,3,2,48.0947909554236,5,51,1,2,,,,1,1,2,5,2,3
2021,6.65059731886868,4,42,2,1,0,1,1,4,1,1.0,0,4,3,3,6.65059731886868,4,42,2,1,0,1,1,1,1,2,4,3,3
2021,1.71108786451786,6,63,3,0,0,0,0,0,1,1.0,0,4,3,3,1.71108786451786,6,63,3,2,,,,1,1,2,4,3,3
2021,65.3809324770437,2,21,1,1,0,0,1,3,1,1.0,0,3,3,3,65.3809324770437,2,21,1,1,0,0,1,1,1,3,3,3,3
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,33.5226097443862,5,51,1,2,,,,1,1,2,4,4,4
2021,8.90409395131658,5,52,2,0,0,0,0,0,1,1.0,0,3,3,3,8.90409395131658,5,52,2,2,,,,1,1,2,3,3,3
2021,65.3809324770437,2,21,1,1,0,1,0,2,1,1.0,0,3,3,3,65.3809324770437,2,21,1,1,0,1,0,1,1,3,3,3,3
2021,6.23660612991185,6,62,2,0,0,0,0,0,1,1.0,0,4,2,4,6.23660612991185,6,62,2,2,,,,1,1,2,4,4,2
2021,6.05096353151803,12,122,2,1,0,1,0,2,1,1.0,0,4,3,3,6.05096353151803,12,122,2,1,0,1,0,1,1,3,4,3,3
2021,6.23660612991185,6,62,2,0,0,0,0,0,1,1.0,0,4,1,5,6.23660612991185,6,62,2,2,,,,1,1,2,4,5,1
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,5,4,5,33.5226097443862,5,51,1,2,,,,1,1,2,5,5,4
2021,6.66025391764815,6,62,2,1,0,0,1,3,1,1.0,0,4,1,4,6.66025391764815,6,62,2,1,0,0,1,1,1,2,4,4,1
2021,6.05096353151803,12,122,2,1,0,1,0,2,1,1.0,0,4,3,3,6.05096353151803,12,122,2,1,0,1,0,1,1,2,4,3,3
2021,6.62783950075891,5,52,2,0,0,0,0,0,1,1.0,0,3,3,3,6.62783950075891,5,52,2,2,,,,1,1,2,3,3,3
2021,6.23660612991185,6,62,2,0,0,0,0,0,1,1.0,0,4,3,4,6.23660612991185,6,62,2,2,,,,1,1,2,4,4,3
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,33.5226097443862,5,51,1,2,,,,1,1,2,4,4,3
2021,6.66025391764815,6,62,2,0,0,0,0,0,1,1.0,0,3,2,3,6.66025391764815,6,62,2,2,,,,1,1,3,3,3,2
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,5,5,5,33.5226097443862,5,51,1,2,,,,1,1,2,5,5,5
2021,3.99333145617355,13,132,2,1,0,0,1,3,1,1.0,0,5,5,5,3.99333145617355,13,132,2,1,0,0,1,1,1,3,5,5,5
2021,6.62783950075891,5,52,2,0,0,0,0,0,1,1.0,0,4,4,4,6.62783950075891,5,52,2,2,,,,1,1,2,4,4,4
2021,8.16454379525888,2,22,2,1,0,1,0,2,1,1.0,0,3,3,3,8.16454379525888,2,22,2,1,0,1,0,1,1,3,3,3,3
2021,31.5634218694613,4,41,1,1,0,1,0,2,1,1.0,0,5,3,3,31.5634218694613,4,41,1,1,0,1,0,1,1,2,5,3,3
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,33.5226097443862,5,51,1,2,,,,1,1,2,4,4,4
2021,8.16454379525888,2,22,2,1,0,0,1,3,1,1.0,0,3,3,3,8.16454379525888,2,22,2,1,0,0,1,1,1,2,3,3,3
2021,45.035560475349,5,51,1,0,0,0,0,0,1,1.0,0,5,5,5,45.035560475349,5,51,1,2,,,,1,1,3,5,5,5
2021,35.7997744653139,5,51,1,0,0,0,0,0,1,1.0,0,4,3,2,35.7997744653139,5,51,1,2,,,,1,1,2,4,2,3
2021,8.67972915675632,2,22,2,1,0,1,0,2,1,1.0,0,4,3,4,8.67972915675632,2,22,2,1,0,1,0,1,1,2,4,4,3
2021,6.14534723944127,11,112,2,1,0,1,0,2,1,1.0,1,4,4,4,6.14534723944127,11,112,2,1,0,1,0,1,1,1,4,4,4
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,5,5,5,33.5226097443862,5,51,1,2,,,,1,1,3,5,5,5
2021,6.23660612991185,6,62,2,0,0,0,0,0,1,1.0,0,5,3,4,6.23660612991185,6,62,2,2,,,,1,1,2,5,4,3
2021,7.85625836330239,14,142,2,1,0,0,1,3,1,1.0,0,5,3,4,7.85625836330239,14,142,2,1,0,0,1,1,1,3,5,4,3
2021,35.7997744653139,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,35.7997744653139,5,51,1,2,,,,1,1,2,3,3,3
2021,8.16454379525888,2,22,2,1,1,0,0,1,1,1.0,0,3,3,3,8.16454379525888,2,22,2,1,1,0,0,1,1,2,3,3,3
2021,8.16454379525888,2,22,2,1,0,1,0,2,1,1.0,0,4,4,4,8.16454379525888,2,22,2,1,0,1,0,1,1,2,4,4,4
2021,6.38247344365966,3,31,1,0,0,0,0,0,1,1.0,0,4,4,5,6.38247344365966,3,31,1,2,,,,1,1,2,4,5,4
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,33.5226097443862,5,51,1,2,,,,1,1,2,4,4,4
2021,33.6748786976754,5,51,1,1,0,1,0,2,1,1.0,0,4,3,3,33.6748786976754,5,51,1,1,0,1,0,1,1,2,4,3,3
2021,65.3809324770437,2,21,1,0,0,0,0,0,1,1.0,0,3,3,3,65.3809324770437,2,21,1,2,,,,1,1,2,3,3,3
2021,6.65059731886868,4,42,2,1,0,1,0,2,1,1.0,0,5,1,4,6.65059731886868,4,42,2,1,0,1,0,1,1,3,5,4,1
2021,7.38995011429846,14,142,2,1,0,1,0,2,1,1.0,0,5,4,5,7.38995011429846,14,142,2,1,0,1,0,1,1,3,5,5,4
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,33.5226097443862,5,51,1,2,,,,1,1,3,4,3,3
2021,6.65059731886868,4,42,2,1,0,1,0,2,1,1.0,0,3,1,3,6.65059731886868,4,42,2,1,0,1,0,1,1,3,3,3,1
2021,6.65059731886868,4,42,2,1,0,1,0,2,1,1.0,0,4,3,3,6.65059731886868,4,42,2,1,0,1,0,1,1,2,4,3,3
2021,23.6473477708624,7,71,1,1,0,1,0,2,1,1.0,0,4,3,3,23.6473477708624,7,71,1,1,0,1,0,1,1,2,4,3,3
2021,6.25585108635195,4,42,2,1,0,1,0,2,1,1.0,0,3,1,3,6.25585108635195,4,42,2,1,0,1,0,1,1,3,3,3,1
2021,6.05096353151803,12,122,2,1,0,1,0,2,1,1.0,0,4,3,3,6.05096353151803,12,122,2,1,0,1,0,1,1,2,4,3,3
2021,33.5550840264281,4,41,1,1,0,1,0,2,1,1.0,0,4,2,4,33.5550840264281,4,41,1,1,0,1,0,1,1,3,4,4,2
2021,33.5226097443862,5,51,1,0,0,0,0,0,1,1.0,0,5,5,5,33.5226097443862,5,51,1,2,,,,1,1,2,5,5,5
2021,31.20805319982,11,111,1,1,0,1,0,2,1,1.0,0,4,3,4,31.20805319982,11,111,1,1,0,1,0,1,1,2,4,4,3
2021,8.67972915675632,2,22,2,1,0,1,0,2,1,1.0,0,3,3,3,8.67972915675632,2,22,2,1,0,1,0,1,1,3,3,3,3
2021,33.5226097443862,5,51,1,1,0,1,0,2,1,1.0,0,3,2,4,33.5226097443862,5,51,1,1,0,1,0,1,1,2,3,4,2
2021,31.20805319982,11,111,1,1,0,1,0,2,1,1.0,0,4,4,4,31.20805319982,11,111,1,1,0,1,0,1,1,3,4,4,4
2021,8.67972915675632,2,22,2,1,0,1,0,2,1,1.0,0,4,3,4,8.67972915675632,2,22,2,1,0,1,0,1,1,2,4,4,3
2021,7.85625836330239,14,142,2,1,0,1,0,2,1,1.0,0,5,3,4,7.85625836330239,14,142,2,1,0,1,0,1,1,2,5,4,3
2021,5.6918085650331,12,122,2,1,0,1,0,2,1,1.0,0,4,3,3,5.6918085650331,12,122,2,1,0,1,0,1,1,2,4,3,3
2021,65.3809324770437,2,21,1,0,0,0,0,0,1,1.0,0,4,3,2,65.3809324770437,2,21,1,2,,,,1,1,2,4,2,3
