year,weight,industry,industry_size,firm_size,it_org_any,it_org_internal,it_org_mixed,it_org_outsource,it_org_type,it_invest_share_std4,it_invest_share_pct,ai_use,proc_improve,innov_outcome,decision_improve,weight_raw,industry_raw,industry_size_raw,firm_size_raw,it_org_any_raw,it_org_internal_raw,it_org_mixed_raw,it_org_outsource_raw,it_invest_share_raw,it_invest_share_cat_raw,ai_use_raw,proc_improve_raw,decision_improve_raw,innov_outcome_raw
2022,44.51667614,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,44.51667614,5,51,1,2,,,,1,1,2,4,3,3
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,5,4,4,33.90195552,5,51,1,2,,,,1,1,2,5,4,4
2022,44.51667614,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,44.51667614,5,51,1,2,,,,1,1,2,4,3,3
2022,44.51667614,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,44.51667614,5,51,1,2,,,,1,1,2,4,3,3
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,33.90195552,5,51,1,2,,,,1,1,3,4,3,3
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,33.90195552,5,51,1,2,,,,1,1,2,4,4,4
2022,44.51667614,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,44.51667614,5,51,1,2,,,,1,1,2,4,4,3
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,33.90195552,5,51,1,2,,,,1,1,3,4,4,4
2022,44.51667614,5,51,1,0,0,0,0,0,1,1.0,0,5,4,4,44.51667614,5,51,1,2,,,,1,1,2,5,4,4
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,33.90195552,5,51,1,2,,,,1,1,2,4,4,4
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,5,4,3,33.90195552,5,51,1,2,,,,1,1,2,5,3,4
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,33.90195552,5,51,1,2,,,,1,1,3,4,4,4
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,33.90195552,5,51,1,2,,,,1,1,3,4,4,4
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,33.90195552,5,51,1,2,,,,1,1,3,4,4,3
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,5,4,4,33.90195552,5,51,1,2,,,,1,1,2,5,4,4
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,33.90195552,5,51,1,2,,,,1,1,2,4,4,3
2022,44.51667614,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,44.51667614,5,51,1,2,,,,1,1,2,4,4,4
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,33.90195552,5,51,1,2,,,,1,1,2,4,4,4
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,5,4,4,33.90195552,5,51,1,2,,,,1,1,3,5,4,4
2022,44.51667614,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,44.51667614,5,51,1,2,,,,1,1,2,4,3,3
2022,44.51667614,5,51,1,0,0,0,0,0,1,1.0,0,4,4,3,44.51667614,5,51,1,2,,,,1,1,2,4,3,4
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,5,5,5,33.90195552,5,51,1,2,,,,1,1,2,5,5,5
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,33.90195552,5,51,1,2,,,,1,1,2,4,4,4
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,33.90195552,5,51,1,2,,,,1,1,3,4,3,3
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,5,4,4,33.90195552,5,51,1,2,,,,1,1,2,5,4,4
2022,33.90195552,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,33.90195552,5,51,1,2,,,,1,1,3,4,4,4
2022,33.51347016,5,51,1,0,0,0,0,0,1,1.0,0,3,4,3,33.51347016,5,51,1,2,,,,1,1,2,3,3,4
2022,44.0065558,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,44.0065558,5,51,1,2,,,,1,1,2,3,3,3
2022,33.51347016,5,51,1,1,0,0,1,3,1,1.0,0,4,3,4,33.51347016,5,51,1,1,0,0,1,1,1,2,4,4,3
2022,33.51347016,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,33.51347016,5,51,1,2,,,,1,1,2,4,3,3
2022,33.51347016,5,51,1,1,0,1,0,2,1,1.0,0,4,3,3,33.51347016,5,51,1,1,0,1,0,1,1,2,4,3,3
2022,33.51347016,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,33.51347016,5,51,1,2,,,,1,1,2,3,3,3
2022,33.51347016,5,51,1,0,0,0,0,0,1,1.0,0,4,2,3,33.51347016,5,51,1,2,,,,1,1,3,4,3,2
2022,33.51347016,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,33.51347016,5,51,1,2,,,,1,1,2,3,3,3
2022,33.51347016,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,33.51347016,5,51,1,2,,,,1,1,2,3,3,3
2022,33.51347016,5,51,1,1,0,0,1,3,1,1.0,0,4,3,4,33.51347016,5,51,1,1,0,0,1,1,1,3,4,4,3
2022,33.51347016,5,51,1,1,1,0,0,1,1,1.0,0,3,3,3,33.51347016,5,51,1,1,1,0,0,1,1,2,3,3,3
2022,33.51347016,5,51,1,1,0,0,1,3,1,1.0,0,4,3,3,33.51347016,5,51,1,1,0,0,1,1,1,2,4,3,3
2022,33.51347016,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,33.51347016,5,51,1,2,,,,1,1,2,3,3,3
2022,33.51347016,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,33.51347016,5,51,1,2,,,,1,1,2,4,3,3
2022,33.51347016,5,51,1,1,0,0,1,3,1,1.0,0,4,3,4,33.51347016,5,51,1,1,0,0,1,1,1,2,4,4,3
2022,33.51347016,5,51,1,1,0,0,1,3,1,1.0,0,4,3,3,33.51347016,5,51,1,1,0,0,1,1,1,2,4,3,3
2022,33.51347016,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,33.51347016,5,51,1,2,,,,1,1,2,3,3,3
2022,33.51347016,5,51,1,1,0,0,1,3,1,1.0,0,3,3,3,33.51347016,5,51,1,1,0,0,1,1,1,2,3,3,3
2022,33.51347016,5,51,1,1,0,0,1,3,1,1.0,0,3,3,3,33.51347016,5,51,1,1,0,0,1,1,1,2,3,3,3
2022,33.51347016,5,51,1,1,0,0,1,3,1,1.0,0,4,3,4,33.51347016,5,51,1,1,0,0,1,1,1,2,4,4,3
2022,33.51347016,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,33.51347016,5,51,1,2,,,,1,1,3,3,3,3
2022,33.51347016,5,51,1,0,0,0,0,0,1,1.0,0,4,4,2,33.51347016,5,51,1,2,,,,1,1,2,4,2,4
2022,33.51347016,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,33.51347016,5,51,1,2,,,,1,1,2,4,3,3
2022,44.0065558,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,44.0065558,5,51,1,2,,,,1,1,2,3,3,3
2022,33.51347016,5,51,1,1,0,0,1,3,1,1.0,0,4,2,2,33.51347016,5,51,1,1,0,0,1,1,1,2,4,2,2
2022,33.51347016,5,51,1,1,0,0,1,3,1,1.0,0,3,3,3,33.51347016,5,51,1,1,0,0,1,1,1,2,3,3,3
2022,33.51347016,5,51,1,1,0,0,1,3,1,1.0,0,4,4,4,33.51347016,5,51,1,1,0,0,1,1,1,2,4,4,4
2022,33.51347016,5,51,1,1,0,1,0,2,1,1.0,0,4,4,4,33.51347016,5,51,1,1,0,1,0,1,1,2,4,4,4
2022,33.51347016,5,51,1,1,0,0,1,3,1,1.0,0,4,4,4,33.51347016,5,51,1,1,0,0,1,1,1,2,4,4,4
2022,33.51347016,5,51,1,1,0,1,0,2,1,1.0,0,3,3,3,33.51347016,5,51,1,1,0,1,0,1,1,2,3,3,3
2022,33.51347016,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,33.51347016,5,51,1,2,,,,1,1,2,4,3,3
2022,33.51347016,5,51,1,1,0,1,0,2,1,1.0,0,4,3,4,33.51347016,5,51,1,1,0,1,0,1,1,2,4,4,3
2022,33.51347016,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,33.51347016,5,51,1,2,,,,1,1,2,4,3,3
2022,33.51347016,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,33.51347016,5,51,1,2,,,,1,1,2,3,3,3
2022,33.51347016,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,33.51347016,5,51,1,2,,,,1,1,2,4,3,3
2022,33.51347016,5,51,1,1,0,0,1,3,1,1.0,0,3,3,3,33.51347016,5,51,1,1,0,0,1,1,1,2,3,3,3
2022,46.44674563,5,51,1,1,0,0,1,3,1,1.0,0,3,2,3,46.44674563,5,51,1,1,0,0,1,1,1,2,3,3,2
2022,35.37181212,5,51,1,1,0,0,1,3,1,1.0,0,3,4,3,35.37181212,5,51,1,1,0,0,1,1,1,2,3,3,4
2022,35.37181212,5,51,1,1,0,0,1,3,1,1.0,0,3,3,4,35.37181212,5,51,1,1,0,0,1,1,1,2,3,4,3
2022,35.37181212,5,51,1,1,0,1,0,2,1,1.0,0,4,1,3,35.37181212,5,51,1,1,0,1,0,1,1,2,4,3,1
2022,35.37181212,5,51,1,1,0,0,1,3,1,1.0,0,4,1,3,35.37181212,5,51,1,1,0,0,1,1,1,2,4,3,1
2022,46.44674563,5,51,1,1,0,0,1,3,1,1.0,0,4,3,3,46.44674563,5,51,1,1,0,0,1,1,1,2,4,3,3
2022,35.37181212,5,51,1,1,0,0,1,3,1,1.0,0,4,1,3,35.37181212,5,51,1,1,0,0,1,1,1,2,4,3,1
2022,35.37181212,5,51,1,1,0,0,1,3,1,1.0,0,4,3,4,35.37181212,5,51,1,1,0,0,1,1,1,2,4,4,3
2022,35.37181212,5,51,1,1,0,0,1,3,1,1.0,0,4,1,3,35.37181212,5,51,1,1,0,0,1,1,1,2,4,3,1
2022,35.37181212,5,51,1,1,0,0,1,3,1,1.0,0,4,2,3,35.37181212,5,51,1,1,0,0,1,1,1,2,4,3,2
2022,35.37181212,5,51,1,1,0,0,1,3,1,1.0,0,4,1,3,35.37181212,5,51,1,1,0,0,1,1,1,2,4,3,1
2022,35.37181212,5,51,1,1,0,1,0,2,1,1.0,0,3,2,3,35.37181212,5,51,1,1,0,1,0,1,1,2,3,3,2
2022,35.37181212,5,51,1,1,0,1,0,2,1,1.0,0,4,2,3,35.37181212,5,51,1,1,0,1,0,1,1,2,4,3,2
2022,35.37181212,5,51,1,0,0,0,0,0,1,1.0,0,4,1,3,35.37181212,5,51,1,2,,,,1,1,2,4,3,1
2022,35.37181212,5,51,1,1,0,1,0,2,1,1.0,0,3,3,2,35.37181212,5,51,1,1,0,1,0,1,1,2,3,2,3
2022,35.37181212,5,51,1,1,0,1,0,2,1,1.0,0,4,2,3,35.37181212,5,51,1,1,0,1,0,1,1,2,4,3,2
2022,35.37181212,5,51,1,1,0,1,0,2,1,1.0,0,4,4,3,35.37181212,5,51,1,1,0,1,0,1,1,2,4,3,4
2022,35.37181212,5,51,1,1,0,1,0,2,1,1.0,0,4,2,2,35.37181212,5,51,1,1,0,1,0,1,1,2,4,2,2
2022,35.37181212,5,51,1,1,0,0,1,3,1,1.0,0,3,2,3,35.37181212,5,51,1,1,0,0,1,1,1,2,3,3,2
2022,34.40557097,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,34.40557097,5,51,1,2,,,,1,1,2,4,4,4
2022,34.40557097,5,51,1,0,0,0,0,0,1,1.0,0,4,4,5,34.40557097,5,51,1,2,,,,1,1,2,4,5,4
2022,34.40557097,5,51,1,0,0,0,0,0,1,1.0,0,4,4,5,34.40557097,5,51,1,2,,,,1,1,2,4,5,4
2022,45.17797385,5,51,1,0,0,0,0,0,1,1.0,0,4,5,4,45.17797385,5,51,1,2,,,,1,1,2,4,4,5
2022,45.17797385,5,51,1,0,0,0,0,0,1,1.0,0,4,5,4,45.17797385,5,51,1,2,,,,1,1,2,4,4,5
2022,34.40557097,5,51,1,0,0,0,0,0,1,1.0,0,5,4,4,34.40557097,5,51,1,2,,,,1,1,2,5,4,4
2022,34.40557097,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,34.40557097,5,51,1,2,,,,1,1,2,4,4,4
2022,34.40557097,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,34.40557097,5,51,1,2,,,,1,1,2,4,4,3
2022,34.40557097,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,34.40557097,5,51,1,2,,,,1,1,2,4,4,4
2022,34.40557097,5,51,1,0,0,0,0,0,1,1.0,0,4,4,3,34.40557097,5,51,1,2,,,,1,1,2,4,3,4
2022,34.40557097,5,51,1,0,0,0,0,0,1,1.0,0,5,4,4,34.40557097,5,51,1,2,,,,1,1,2,5,4,4
2022,34.40557097,5,51,1,0,0,0,0,0,1,1.0,0,4,5,4,34.40557097,5,51,1,2,,,,1,1,2,4,4,5
2022,45.17797385,5,51,1,0,0,0,0,0,1,1.0,0,4,4,3,45.17797385,5,51,1,2,,,,1,1,2,4,3,4
2022,34.40557097,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,34.40557097,5,51,1,2,,,,1,1,2,4,4,4
2022,34.40557097,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,34.40557097,5,51,1,2,,,,1,1,2,4,4,4
2022,34.40557097,5,51,1,0,0,0,0,0,1,1.0,0,4,4,5,34.40557097,5,51,1,2,,,,1,1,2,4,5,4
2022,44.85954838,5,51,1,1,1,0,0,1,1,1.0,0,4,4,5,44.85954838,5,51,1,1,1,0,0,1,1,3,4,5,4
2022,34.16307204,5,51,1,1,0,1,0,2,1,1.0,0,4,4,3,34.16307204,5,51,1,1,0,1,0,1,1,3,4,3,4
2022,34.16307204,5,51,1,1,0,0,1,3,1,1.0,0,4,3,4,34.16307204,5,51,1,1,0,0,1,1,1,3,4,4,3
2022,34.16307204,5,51,1,1,0,1,0,2,2,2.0,0,4,4,3,34.16307204,5,51,1,1,0,1,0,2,2,3,4,3,4
2022,44.85954838,5,51,1,1,0,1,0,2,1,1.0,0,3,3,3,44.85954838,5,51,1,1,0,1,0,1,1,3,3,3,3
2022,44.85954838,5,51,1,1,0,1,1,4,1,1.0,0,4,3,5,44.85954838,5,51,1,1,0,1,1,1,1,2,4,5,3
2022,34.16307204,5,51,1,1,0,1,0,2,2,3.0,0,3,3,3,34.16307204,5,51,1,1,0,1,0,3,2,3,3,3,3
2022,34.16307204,5,51,1,1,0,1,0,2,1,1.0,0,4,3,4,34.16307204,5,51,1,1,0,1,0,1,1,3,4,4,3
2022,34.16307204,5,51,1,1,0,1,0,2,3,6.0,0,4,4,4,34.16307204,5,51,1,1,0,1,0,6,3,3,4,4,4
2022,38.58581287,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,38.58581287,5,51,1,2,,,,1,1,2,4,4,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,3,35.34300918,5,51,1,2,,,,1,1,2,4,3,4
2022,46.40892448,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,46.40892448,5,51,1,2,,,,1,1,3,3,3,3
2022,35.34300918,5,51,1,1,0,0,1,3,1,1.0,0,4,4,4,35.34300918,5,51,1,1,0,0,1,1,1,2,4,4,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,35.34300918,5,51,1,2,,,,1,1,2,4,3,3
2022,35.34300918,5,51,1,1,1,0,0,1,1,1.0,0,4,4,5,35.34300918,5,51,1,1,1,0,0,1,1,2,4,5,4
2022,46.40892448,5,51,1,1,0,0,1,3,1,1.0,0,2,2,2,46.40892448,5,51,1,1,0,0,1,1,1,2,2,2,2
2022,46.40892448,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,46.40892448,5,51,1,2,,,,1,1,3,3,3,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,35.34300918,5,51,1,2,,,,1,1,2,3,3,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,35.34300918,5,51,1,2,,,,1,1,2,4,3,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,35.34300918,5,51,1,2,,,,1,1,2,3,3,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,35.34300918,5,51,1,2,,,,1,1,3,3,3,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,35.34300918,5,51,1,2,,,,1,1,3,4,3,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,35.34300918,5,51,1,2,,,,1,1,3,3,3,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,35.34300918,5,51,1,2,,,,1,1,3,3,3,3
2022,35.34300918,5,51,1,1,0,1,0,2,1,1.0,0,4,3,4,35.34300918,5,51,1,1,0,1,0,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,2,3,35.34300918,5,51,1,2,,,,1,1,2,4,3,2
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,35.34300918,5,51,1,2,,,,1,1,2,3,3,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,35.34300918,5,51,1,2,,,,1,1,2,3,3,3
2022,46.40892448,5,51,1,0,0,0,0,0,1,1.0,0,3,1,3,46.40892448,5,51,1,2,,,,1,1,3,3,3,1
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,3,35.34300918,5,51,1,2,,,,1,1,2,4,3,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,3,4,35.34300918,5,51,1,2,,,,1,1,2,3,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,35.34300918,5,51,1,2,,,,1,1,2,3,3,3
2022,46.40892448,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,46.40892448,5,51,1,2,,,,1,1,3,4,4,4
2022,35.34300918,5,51,1,1,0,1,0,2,1,1.0,0,3,2,2,35.34300918,5,51,1,1,0,1,0,1,1,2,3,2,2
2022,35.34300918,5,51,1,1,0,0,1,3,1,1.0,0,4,2,3,35.34300918,5,51,1,1,0,0,1,1,1,2,4,3,2
2022,35.34300918,5,51,1,1,0,1,0,2,2,3.0,0,4,4,3,35.34300918,5,51,1,1,0,1,0,3,2,2,4,3,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,35.34300918,5,51,1,2,,,,1,1,2,4,3,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,1,3,35.34300918,5,51,1,2,,,,1,1,3,3,3,1
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,1,3,35.34300918,5,51,1,2,,,,1,1,3,3,3,1
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,2,3,35.34300918,5,51,1,2,,,,1,1,3,3,3,2
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,35.34300918,5,51,1,2,,,,1,1,3,3,3,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,2,2,35.34300918,5,51,1,2,,,,1,1,3,3,2,2
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,35.34300918,5,51,1,2,,,,1,1,2,3,3,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,35.34300918,5,51,1,2,,,,1,1,3,4,3,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,2,3,35.34300918,5,51,1,2,,,,1,1,3,3,3,2
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,4
2022,35.34300918,5,51,1,1,0,1,0,2,1,1.0,0,3,4,3,35.34300918,5,51,1,1,0,1,0,1,1,2,3,3,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,2,2,35.34300918,5,51,1,2,,,,1,1,2,4,2,2
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,5,4,4,35.34300918,5,51,1,2,,,,1,1,2,5,4,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,3,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,35.34300918,5,51,1,2,,,,1,1,2,3,3,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,5,4,4,35.34300918,5,51,1,2,,,,1,1,2,5,4,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,5,35.34300918,5,51,1,2,,,,1,1,2,4,5,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,5,35.34300918,5,51,1,2,,,,1,1,2,4,5,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,5,35.34300918,5,51,1,2,,,,1,1,2,4,5,4
2022,35.34300918,5,51,1,1,0,1,0,2,1,1.0,0,3,3,3,35.34300918,5,51,1,1,0,1,0,1,1,3,3,3,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,5,35.34300918,5,51,1,2,,,,1,1,2,4,5,4
2022,46.40892448,5,51,1,1,0,1,0,2,1,1.0,0,1,1,1,46.40892448,5,51,1,1,0,1,0,1,1,3,1,1,1
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,3,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,2,2.0,0,3,3,4,35.34300918,5,51,1,2,,,,2,2,2,3,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,5,4,5,35.34300918,5,51,1,2,,,,1,1,2,5,5,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,35.34300918,5,51,1,2,,,,1,1,3,4,4,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,5,4,5,35.34300918,5,51,1,2,,,,1,1,2,5,5,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,1,0,1,0,2,1,1.0,0,4,4,4,35.34300918,5,51,1,1,0,1,0,1,1,2,4,4,4
2022,46.40892448,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,46.40892448,5,51,1,2,,,,1,1,2,4,4,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,35.34300918,5,51,1,2,,,,1,1,3,4,4,4
2022,35.34300918,5,51,1,1,0,1,0,2,1,1.0,0,3,4,4,35.34300918,5,51,1,1,0,1,0,1,1,2,3,4,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,3,4,4,3
2022,35.34300918,5,51,1,1,0,0,1,3,1,1.0,0,4,5,4,35.34300918,5,51,1,1,0,0,1,1,1,3,4,4,5
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,2,2,35.34300918,5,51,1,2,,,,1,1,2,3,2,2
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,3,4,4,3
2022,35.34300918,5,51,1,1,0,1,0,2,1,1.0,0,3,2,2,35.34300918,5,51,1,1,0,1,0,1,1,2,3,2,2
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,4
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,35.34300918,5,51,1,2,,,,1,1,2,4,3,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,46.40892448,5,51,1,1,0,0,1,3,1,1.0,0,3,4,3,46.40892448,5,51,1,1,0,0,1,1,1,2,3,3,4
2022,35.34300918,5,51,1,1,0,1,0,2,2,3.0,0,4,3,3,35.34300918,5,51,1,1,0,1,0,3,2,2,4,3,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,35.34300918,5,51,1,2,,,,1,1,2,4,4,3
2022,35.34300918,5,51,1,0,0,0,0,0,1,1.0,0,3,3,4,35.34300918,5,51,1,2,,,,1,1,2,3,4,3
