it_org_any_raw,it_org_internal_raw,it_org_mixed_raw,it_org_outsource_raw,it_invest_share_raw,it_invest_share_cat_raw,ai_use_raw,proc_improve_raw,decision_improve_raw,innov_outcome_raw,firm_size_raw,industry_raw,industry_size_raw,weight_raw,year
1,1,0,0,1,1,2,4,4,4,3,2,23,1.8202320711266,2023
1,1,0,0,6,3,2,4,5,4,3,2,23,1.8202320711266,2023
1,1,0,0,7,3,1,5,4,5,3,2,23,1.8202320711266,2023
1,1,0,0,1,1,1,5,4,4,3,2,23,1.8202320711266,2023
1,1,0,0,1,1,1,4,4,4,3,2,23,1.8202320711266,2023
1,1,0,1,6,3,2,5,5,4,3,2,23,1.8202320711266,2023
1,1,0,0,1,1,2,4,4,3,3,2,23,1.8202320711266,2023
1,1,0,1,7,3,2,5,3,5,3,2,23,1.8202320711266,2023
1,1,1,0,1,1,2,4,4,4,3,2,23,1.8202320711266,2023
1,1,0,1,4,2,2,4,4,3,3,2,23,1.8202320711266,2023
1,1,0,1,5,3,2,4,3,5,3,2,23,1.8202320711266,2023
1,1,0,0,1,1,2,3,2,4,3,2,23,1.8202320711266,2023
1,1,0,0,1,1,2,5,4,4,3,2,23,1.8202320711266,2023
2, , , ,5,3,2,3,4,5,3,2,23,1.8202320711266,2023
1,1,0,1,3,2,2,4,4,5,3,2,23,1.8202320711266,2023
2, , , ,2,2,2,4,3,4,3,2,23,1.8202320711266,2023
1,1,0,0,5,3,2,5,4,4,3,2,23,1.8202320711266,2023
1,1,0,1,3,2,2,5,3,5,3,2,23,1.8202320711266,2023
1,1,0,0,1,1,2,4,3,3,3,2,23,1.8202320711266,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,1.8202320711266,2023
1,1,0,1,7,3,1,5,5,5,3,2,23,1.8202320711266,2023
1,1,0,0,3,2,2,5,4,4,3,2,23,1.8202320711266,2023
1,1,0,0,1,1,1,5,5,5,3,2,23,1.8202320711266,2023
1,1,0,0,1,1,2,5,4,4,3,2,23,1.8202320711266,2023
1,0,1,0,6,3,2,4,5,4,3,2,23,1.8202320711266,2023
1,1,0,1,1,1,2,5,5,4,3,2,23,1.8202320711266,2023
1,0,0,1,2,2,2,4,2,4,3,2,23,1.8202320711266,2023
2, , , ,2,2,2,3,4,5,3,2,23,1.8202320711266,2023
1,1,0,1,4,2,2,5,3,5,3,2,23,1.8202320711266,2023
1,0,0,1,1,1,1,4,4,3,3,2,23,1.8202320711266,2023
1,1,0,1,6,3,2,5,5,3,3,2,23,1.8202320711266,2023
1,0,1,0,1,1,2,5,4,4,3,2,23,1.8202320711266,2023
1,1,0,0,5,3,1,4,5,4,3,2,23,1.8202320711266,2023
1,1,0,0,1,1,1,5,4,4,3,2,23,1.8202320711266,2023
1,1,0,1,1,1,2,3,4,4,3,2,23,1.8202320711266,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,1.8202320711266,2023
1,1,0,1,1,1,1,4,4,5,3,2,23,1.8202320711266,2023
1,1,0,0,1,1,2,4,4,5,3,2,23,1.8202320711266,2023
1,1,0,0,1,1,1,5,5,5,3,2,23,1.8202320711266,2023
2, , , ,1,1,2,4,3,3,3,2,23,1.8202320711266,2023
1,1,0,1,1,1,1,4,3,3,3,2,23,1.8202320711266,2023
1,1,0,1,4,2,2,4,5,5,3,2,23,1.8202320711266,2023
1,1,0,0,1,1,2,5,4,4,3,2,23,1.8202320711266,2023
1,1,0,0,1,1,1,5,4,5,3,2,23,1.8202320711266,2023
1,1,0,1,5,3,2,4,5,4,3,2,23,1.8202320711266,2023
1,1,0,1,6,3,2,5,4,4,3,2,23,1.8202320711266,2023
1,1,0,1,3,2,2,4,4,4,3,2,23,1.8202320711266,2023
1,1,0,0,2,2,1,3,4,4,3,2,23,1.8202320711266,2023
1,1,0,1,3,2,2,5,4,4,3,2,23,1.8202320711266,2023
1,1,0,0,1,1,2,5,4,4,3,2,23,1.8202320711266,2023
1,0,0,1,1,1,2,4,3,4,3,2,23,1.8202320711266,2023
1,0,0,1,1,1,2,4,3,5,3,2,23,1.9791743421024,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,1.9791743421024,2023
1,0,1,0,1,1,2,4,3,4,3,2,23,1.9791743421024,2023
1,0,1,0,1,1,2,4,4,3,3,2,23,1.9791743421024,2023
1,0,0,1,1,1,2,5,4,4,3,2,23,1.9791743421024,2023
1,0,0,1,1,1,2,4,3,3,3,2,23,1.9791743421024,2023
1,1,0,0,1,1,2,4,5,5,3,2,23,1.9791743421024,2023
1,0,1,0,1,1,2,4,4,3,3,2,23,1.9791743421024,2023
1,0,0,1,1,1,2,4,5,4,3,2,23,1.9791743421024,2023
1,0,0,1,1,1,2,4,4,3,3,2,23,1.9791743421024,2023
1,1,1,0,1,1,1,4,4,4,3,2,23,1.9791743421024,2023
1,1,0,0,1,1,2,5,4,5,3,2,23,1.9791743421024,2023
1,1,0,0,1,1,2,4,5,4,3,2,23,1.9791743421024,2023
1,1,0,0,1,1,2,4,5,4,3,2,23,1.9791743421024,2023
1,1,0,0,1,1,2,4,5,4,3,2,23,1.9791743421024,2023
1,1,0,0,1,1,2,4,5,4,3,2,23,1.9791743421024,2023
1,1,0,0,1,1,2,4,4,5,3,2,23,1.9791743421024,2023
1,1,0,0,1,1,2,5,5,3,3,2,23,1.9791743421024,2023
1,1,0,0,1,1,1,5,3,5,3,2,23,1.9791743421024,2023
1,0,1,1,1,1,2,4,4,5,3,2,23,1.9791743421024,2023
1,0,1,0,1,1,2,4,5,3,3,2,23,2.3042237583609,2023
1,0,0,1,1,1,2,4,4,4,3,2,23,1.9791743421024,2023
1,1,0,0,1,1,2,4,4,5,3,2,23,1.9791743421024,2023
1,1,0,0,2,2,2,4,4,3,3,2,23,1.9791743421024,2023
1,1,0,0,1,1,2,5,5,4,3,2,23,1.9791743421024,2023
1,0,1,1,1,1,2,4,4,4,3,2,23,1.7656957074382,2023
1,0,1,1,1,1,2,4,4,4,3,2,23,1.7656957074382,2023
1,1,0,0,1,1,2,4,5,4,3,2,23,1.7656957074382,2023
1,0,0,1,1,1,1,4,5,4,3,2,23,1.7656957074382,2023
1,1,0,0,1,1,1,5,5,5,3,2,23,1.7656957074382,2023
1,1,0,0,1,1,1,5,3,4,3,2,23,1.7656957074382,2023
1,1,0,0,1,1,2,5,4,4,3,2,23,1.7656957074382,2023
1,1,0,0,1,1,1,5,5,4,3,2,23,1.7656957074382,2023
1,1,1,0,1,1,2,5,4,4,3,2,23,1.7656957074382,2023
1,0,1,0,1,1,1,4,4,4,3,2,23,1.8544508456563,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,1.8544508456563,2023
1,1,0,0,1,1,1,4,4,4,3,2,23,1.8544508456563,2023
1,0,1,0,1,1,2,4,4,3,3,2,23,1.8544508456563,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,1.8544508456563,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,1.8544508456563,2023
1,1,0,0,1,1,2,4,4,3,3,2,23,1.8544508456563,2023
1,1,0,0,1,1,2,4,3,3,3,2,23,1.8544508456563,2023
1,1,0,0,1,1,2,4,4,3,3,2,23,1.8544508456563,2023
1,1,0,0,1,1,2,4,5,3,3,2,23,1.8544508456563,2023
1,0,1,0,1,1,2,4,3,3,3,2,23,1.8544508456563,2023
1,1,1,0,1,1,2,4,3,3,3,2,23,1.8544508456563,2023
1,1,0,0,1,1,2,4,3,3,3,2,23,1.8544508456563,2023
1,1,0,0,1,1,2,5,5,4,3,2,23,1.8544508456563,2023
1,0,1,0,1,1,2,4,5,3,3,2,23,1.8544508456563,2023
1,1,1,0,2,2,1,5,5,5,3,2,23,1.8544508456563,2023
1,1,0,0,1,1,2,5,3,4,3,2,23,1.8544508456563,2023
1,1,0,0,10,4,1,5,4,5,3,2,23,1.8544508456563,2023
1,1,0,0,2,2,2,5,3,5,3,2,23,1.8544508456563,2023
1,1,0,0,2,2,2,5,4,5,3,2,23,1.8544508456563,2023
1,1,0,0,2,2,2,5,3,4,3,2,23,1.8544508456563,2023
2, , , ,1,1,2,5,2,5,3,2,23,1.8544508456563,2023
2, , , ,1,1,1,2,2,3,3,2,23,1.8640063909314,2023
2, , , ,1,1,1,3,4,2,3,2,23,1.8640063909314,2023
1,1,0,0,1,1,1,2,3,3,3,2,23,1.8640063909314,2023
1,0,1,0,1,1,1,3,4,4,3,2,23,1.8640063909314,2023
1,0,1,0,1,1,1,3,3,4,3,2,23,1.8640063909314,2023
2, , , ,1,1,1,4,4,3,3,2,23,1.8640063909314,2023
2, , , ,1,1,1,2,1,3,3,2,23,1.8640063909314,2023
1,1,0,0,1,1,1,2,2,3,3,2,23,1.8640063909314,2023
2, , , ,2,2,2,3,4,3,3,2,23,1.9629189926167,2023
1,0,1,0,1,1,2,5,5,5,3,2,23,1.9629189926167,2023
1,1,0,0,1,1,1,4,3,2,3,2,23,1.9629189926167,2023
1,1,0,1,1,1,1,4,3,3,3,2,23,1.9629189926167,2023
1,1,0,0,1,1,2,5,4,4,3,2,23,1.8721455890643,2023
1,1,0,0,1,1,2,5,5,5,3,2,23,1.8721455890643,2023
1,1,0,0,1,1,1,4,3,4,3,2,23,1.8721455890643,2023
1,1,1,0,1,1,2,5,4,3,3,2,23,1.8721455890643,2023
1,1,0,1,1,1,1,5,5,5,3,2,23,1.8721455890643,2023
1,1,0,0,1,1,2,5,5,5,3,2,23,1.8721455890643,2023
1,1,0,0,2,2,2,4,3,5,3,2,23,1.8721455890643,2023
1,1,0,0,1,1,2,5,5,4,3,2,23,1.8721455890643,2023
1,0,1,0,1,1,2,4,4,3,3,2,23,1.8721455890643,2023
1,1,0,0,1,1,2,5,5,3,3,2,23,1.741630059249,2023
1,0,1,0,1,1,2,4,4,3,3,2,23,1.741630059249,2023
1,1,0,0,1,1,2,4,4,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,5,5,4,3,2,23,1.9405092869866,2023
1,1,1,0,1,1,2,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,1,1,1,2,5,4,5,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,5,4,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,5,5,5,3,2,23,1.9405092869866,2023
1,1,0,1,1,1,1,5,5,5,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,4,4,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,4,3,3,2,23,1.9405092869866,2023
1,0,1,0,1,1,2,5,4,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,5,5,5,3,2,23,1.9405092869866,2023
2, , , ,1,1,2,4,3,4,3,2,23,1.9405092869866,2023
2, , , ,1,1,2,4,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,5,4,5,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,3,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,4,3,3,2,23,1.9405092869866,2023
1,1,0,1,1,1,2,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,5,4,4,3,2,23,1.9405092869866,2023
2, , , ,1,1,2,4,3,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,1.9405092869866,2023
2, , , ,1,1,2,4,3,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,4,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,3,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,3,2,3,2,23,1.9405092869866,2023
1,1,0,1,1,1,1,5,4,5,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,4,3,3,2,23,1.9405092869866,2023
1,1,0,1,1,1,2,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,4,4,3,3,2,23,1.9405092869866,2023
1,0,0,1,1,1,1,5,4,5,3,2,23,1.9405092869866,2023
1,1,0,1,1,1,2,4,4,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,5,4,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,5,4,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,4,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,4,3,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,1.9405092869866,2023
1,1,0,1,1,1,2,4,4,3,3,2,23,1.9405092869866,2023
1,1,1,0,1,1,2,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,1,1,1,2,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,4,3,3,2,23,1.9405092869866,2023
1,0,0,1,1,1,1,5,4,5,3,2,23,1.9405092869866,2023
1,1,0,1,1,1,2,4,3,4,3,2,23,1.9405092869866,2023
1,0,0,1,1,1,2,5,4,5,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,5,4,5,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,5,4,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,5,4,5,3,2,23,1.9405092869866,2023
1,0,1,0,1,1,2,4,3,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,3,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,3,3,3,2,23,1.9405092869866,2023
1,1,1,0,1,1,2,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,5,4,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,1,1,1,2,4,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,4,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,5,4,3,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,5,4,5,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,5,4,3,3,2,23,1.9405092869866,2023
2, , , ,1,1,2,4,3,3,3,2,23,1.9405092869866,2023
1,1,0,1,1,1,2,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,5,4,5,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,5,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,4,4,3,3,2,23,1.9405092869866,2023
1,1,0,1,1,1,1,5,4,5,3,2,23,1.9405092869866,2023
2, , , ,1,1,2,4,4,4,3,2,23,1.9405092869866,2023
2, , , ,1,1,1,4,3,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,4,3,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,5,4,5,3,2,23,1.9405092869866,2023
2, , , ,1,1,2,4,4,4,3,2,23,1.9405092869866,2023
1,1,1,0,1,1,2,4,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,4,4,4,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,2,5,4,5,3,2,23,1.9405092869866,2023
1,1,0,0,1,1,1,5,4,4,3,2,23,1.9405092869866,2023
2, , , ,1,1,1,3,4,2,3,2,23,1.8352505908031,2023
1,0,1,0,1,1,1,2,3,2,3,2,23,1.8352505908031,2023
1,0,1,0,1,1,1,2,3,2,3,2,23,1.8352505908031,2023
1,0,1,0,1,1,1,4,5,3,3,2,23,1.8352505908031,2023
1,1,0,0,1,1,1,2,3,5,3,2,23,1.8352505908031,2023
2, , , ,1,1,1,2,3,1,3,2,23,1.8352505908031,2023
1,1,0,0,1,1,1,2,4,3,3,2,23,1.8352505908031,2023
1,0,1,0,1,1,2,4,3,3,3,2,23,1.9225151622674,2023
1,0,1,0,1,1,2,4,4,3,3,2,23,1.9225151622674,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,1.9225151622674,2023
1,0,1,0,1,1,2,4,4,4,3,2,23,1.9225151622674,2023
1,1,0,0,1,1,2,4,5,4,3,2,23,1.9225151622674,2023
1,1,0,1,1,1,2,4,3,3,3,2,23,1.9225151622674,2023
1,0,1,0,1,1,2,4,4,3,3,2,23,1.9225151622674,2023
1,0,1,0,1,1,2,3,4,3,3,2,23,1.9225151622674,2023
1,0,1,0,1,1,2,4,4,3,3,2,23,1.9225151622674,2023
1,1,0,1,1,1,2,3,4,3,3,2,23,1.9225151622674,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,1.9225151622674,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,1.9225151622674,2023
1,0,1,1,1,1,1,5,5,4,3,2,23,1.9225151622674,2023
1,1,0,0,3,2,1,5,4,5,3,2,23,1.9225151622674,2023
1,1,0,0,1,1,2,5,4,5,3,2,23,1.9225151622674,2023
2, , , ,1,1,2,4,2,3,3,2,23,1.9225151622674,2023
1,1,0,0,1,1,2,5,4,4,3,2,23,1.9225151622674,2023
1,1,0,0,1,1,2,5,5,5,3,2,23,1.9225151622674,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,2.0446967259882,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,2.0446967259882,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,2.0446967259882,2023
1,1,0,0,1,1,2,4,5,4,3,2,23,2.0446967259882,2023
1,1,0,0,1,1,2,4,4,4,3,2,23,2.0446967259882,2023
1,0,1,0,1,1,2,4,4,3,3,2,23,2.0446967259882,2023
1,0,0,1,1,1,1,5,5,3,3,2,23,2.0446967259882,2023
1,0,1,0,1,1,1,4,4,3,3,2,23,2.0446967259882,2023
1,1,0,1,1,1,2,4,3,3,3,2,23,2.0446967259882,2023
1,0,0,1,1,1,2,5,5,4,3,2,23,2.0446967259882,2023
1,0,0,1,1,1,2,4,3,2,3,2,23,2.0446967259882,2023
1,0,1,0,1,1,2,4,4,3,3,2,23,2.0446967259882,2023
1,0,1,0,1,1,2,4,4,3,3,2,23,2.0446967259882,2023
1,1,0,0,7,3,2,5,4,4,3,2,23,2.0446967259882,2023
1,1,0,0,2,2,2,5,4,4,3,2,23,2.0446967259882,2023
1,1,0,0,1,1,2,4,3,2,3,2,23,2.0446967259882,2023
1,1,0,0,1,1,2,5,3,4,3,2,23,2.0446967259882,2023
1,1,0,0,5,3,1,5,4,5,3,2,23,2.0446967259882,2023
2, , , ,1,1,2,5,3,3,3,2,23,2.0446967259882,2023
1,0,0,1,1,1,2,2,2,3,3,2,23,2.0653027714502,2023
2, , , ,1,1,2,3,4,2,3,2,23,2.0653027714502,2023
1,0,0,1,1,1,2,3,2,2,3,2,23,2.0653027714502,2023
1,0,0,1,1,1,2,2,3,4,3,2,23,2.0653027714502,2023
1,1,0,0,1,1,2,2,4,3,3,2,23,2.0653027714502,2023
1,1,0,0,1,1,2,3,2,3,3,2,23,2.0653027714502,2023
1,0,1,0,1,1,2,4,2,2,3,2,23,2.0653027714502,2023
1,0,1,0,1,1,2,3,4,2,3,2,23,2.0653027714502,2023
1,0,1,0,1,1,1,2,2,4,3,2,23,1.8635945017024,2023
1,0,1,0,1,1,1,3,3,3,3,2,23,1.8635945017024,2023
1,0,0,1,1,1,1,2,2,4,3,2,23,1.8635945017024,2023
1,0,1,0,1,1,1,4,5,3,3,2,23,1.8635945017024,2023
1,1,0,1,1,1,2,4,4,5,3,2,23,1.837489544483,2023
1,1,0,0,1,1,2,5,4,4,3,2,23,1.837489544483,2023
1,0,1,0,1,1,2,3,4,3,3,2,23,1.837489544483,2023
1,0,1,0,1,1,2,4,3,4,3,2,23,1.837489544483,2023
1,0,0,1,1,1,2,4,3,4,3,2,23,1.837489544483,2023
1,0,1,0,1,1,1,3,4,3,3,2,23,1.837489544483,2023
1,1,0,1,1,1,2,4,3,4,3,2,23,1.837489544483,2023
1,0,1,0,1,1,2,4,3,4,3,2,23,1.837489544483,2023
1,0,1,1,1,1,1,4,4,4,3,2,23,1.837489544483,2023
1,1,0,0,1,1,1,4,3,4,3,2,23,1.837489544483,2023
1,0,1,0,1,1,2,4,3,4,3,2,23,1.837489544483,2023
1,0,1,0,1,1,2,4,5,4,3,2,23,1.837489544483,2023
1,0,1,0,1,1,2,3,4,3,3,2,23,1.837489544483,2023
1,1,0,0,1,1,2,4,4,3,3,2,23,1.837489544483,2023
1,0,1,0,1,1,2,4,3,3,3,2,23,1.837489544483,2023
1,1,0,0,1,1,2,4,5,4,3,2,23,1.837489544483,2023
1,1,0,0,1,1,1,4,5,4,3,2,23,1.837489544483,2023
1,0,1,0,1,1,2,4,3,4,3,2,23,1.837489544483,2023
1,0,1,0,1,1,2,3,5,4,3,2,23,1.837489544483,2023
1,0,1,0,1,1,2,3,4,3,3,2,23,1.837489544483,2023
1,1,0,0,1,1,2,3,4,4,3,2,23,1.837489544483,2023
1,0,1,1,1,1,2,5,4,4,3,2,23,1.8726138363059,2023
1,1,0,0,1,1,2,5,5,5,3,2,23,1.8726138363059,2023
1,0,1,1,1,1,2,4,4,4,3,2,23,1.8726138363059,2023
1,0,1,1,1,1,2,5,4,4,3,2,23,1.8726138363059,2023
1,0,1,1,1,1,2,4,4,4,3,2,23,1.8726138363059,2023
1,1,0,0,1,1,1,5,5,4,3,2,23,1.8726138363059,2023
1,1,0,0,2,2,2,4,4,3,3,2,23,1.8726138363059,2023
1,0,1,0,2,2,2,4,4,3,3,2,23,1.8726138363059,2023
2, , , ,1,1,2,4,4,4,3,2,23,1.8726138363059,2023
1,0,1,1,1,1,2,4,4,4,3,2,23,1.8726138363059,2023
1,0,1,1,1,1,1,5,4,5,3,2,23,1.8726138363059,2023
1,1,0,0,1,1,1,5,5,5,3,2,23,1.8726138363059,2023
1,0,1,0,1,1,2,5,4,4,3,2,23,1.8726138363059,2023
1,1,0,0,1,1,2,5,5,4,3,2,23,1.8726138363059,2023
1,0,1,1,1,1,1,5,4,4,3,2,23,1.8726138363059,2023
1,1,0,0,1,1,1,4,4,4,3,2,23,1.8726138363059,2023
1,1,0,1,1,1,1,4,3,4,3,2,23,1.8726138363059,2023
1,0,1,0,1,1,1,4,4,3,3,2,23,1.8726138363059,2023
1,1,0,0,1,1,1,5,4,4,3,2,23,1.8726138363059,2023
1,0,1,0,1,1,1,5,4,5,3,2,23,1.8726138363059,2023
1,0,1,0,1,1,1,4,3,4,3,2,23,1.8726138363059,2023
1,1,0,1,1,1,1,5,5,5,3,2,23,1.8726138363059,2023
1,1,1,0,1,1,1,5,5,4,3,2,23,1.8726138363059,2023
1,1,0,0,1,1,1,5,5,5,3,2,23,1.8726138363059,2023
1,1,0,0,1,1,1,5,4,4,3,2,23,1.8726138363059,2023
1,1,0,0,1,1,1,5,5,5,3,2,23,1.8726138363059,2023
1,1,0,0,1,1,1,5,5,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,5,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,2,5,5,5,4,2,24,1.3315993956094,2023
1,1,0,1,1,1,2,5,4,4,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,4,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,4,5,4,2,24,1.3315993956094,2023
1,1,0,1,1,1,2,5,4,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,5,5,4,2,24,1.3315993956094,2023
1,0,0,1,1,1,1,5,5,5,4,2,24,1.3315993956094,2023
1,0,1,0,1,1,2,5,4,4,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,2,5,3,3,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,5,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,4,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,5,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,5,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,5,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,5,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,4,4,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,2,5,5,5,4,2,24,1.3315993956094,2023
1,1,1,0,1,1,1,5,4,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,2,5,4,5,4,2,24,1.3315993956094,2023
1,1,1,0,1,1,1,5,4,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,2,5,4,5,4,2,24,1.3315993956094,2023
1,1,0,1,1,1,1,5,4,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,2,4,4,3,4,2,24,1.3315993956094,2023
1,0,1,0,1,1,1,5,4,4,4,2,24,1.3315993956094,2023
1,1,0,1,1,1,1,5,4,3,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,4,5,4,2,24,1.3315993956094,2023
1,0,0,1,1,1,1,5,4,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,4,4,4,2,24,1.3315993956094,2023
1,1,0,1,1,1,1,5,3,4,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,4,4,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,2,5,4,5,4,2,24,1.3315993956094,2023
1,1,0,1,1,1,1,5,4,4,4,2,24,1.3315993956094,2023
1,1,1,0,1,1,1,5,5,5,4,2,24,1.3315993956094,2023
1,1,0,1,1,1,2,5,4,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,4,3,4,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,5,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,4,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,4,4,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,2,5,3,4,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,4,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,5,4,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,2,5,5,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,2,5,4,4,4,2,24,1.3315993956094,2023
1,1,0,1,1,1,2,5,5,5,4,2,24,1.3315993956094,2023
1,0,0,1,1,1,2,5,4,4,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,2,5,5,4,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,5,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,5,5,4,2,24,1.3315993956094,2023
1,1,0,1,1,1,1,5,5,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,3,4,4,2,24,1.3315993956094,2023
1,0,1,0,1,1,2,5,4,4,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,2,5,4,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,4,4,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,5,4,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,4,5,4,2,24,1.3315993956094,2023
1,0,1,0,1,1,2,5,4,4,4,2,24,1.3315993956094,2023
1,1,0,1,1,1,1,5,5,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,2,5,5,5,4,2,24,1.3315993956094,2023
1,1,0,0,1,1,1,5,4,5,4,2,24,1.3315993956094,2023
